title_fa,title_en,open_jobs,category,company_size,company_site,year
سه هزار , 3Hezar,۰,تبلیغات، بازاریابی و برندسازی,۲ - ۱۰ نفر,None,None
مجتمع تجاری و پارکینگ طبقاتی مهستان , Mahestan Parking & Shopping center,۰,خرده‌فروشی، عمده‌فروشی و فروشگاه‌های زنجیره‌ای,۱۱ تا ۵۰ نفر,shirazmahestan.com,None
افزون گستر پارس , Afzoongostar_Pars,۰,واردات و صادرات,۲ - ۱۰ نفر,None,None
کلینیک تخصصی بسته بندی پیکسل پک , Pixelpack,۰,تبلیغات، بازاریابی و برندسازی,۲ - ۱۰ نفر,pixelpack.ir,None
فروشگاه اینترنتی پارسی گل , Parsigol,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,parsigol.com,None
فاش کن , Fashkon,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,www.fashkon.com,None
ظروف دارو , Zoroufdarou,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,www.zoroufdarou.com,None
رویال پرستیژ , Royal Prestige,۰,تبلیغات، بازاریابی و برندسازی,۲ - ۱۰ نفر,None,None
گروه نوآوری فناوری اطلاعات ارنیکا , ERNYKA,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,www.ernyka.com,None
ساپک (سبز آشیان آپادانا) , SAAPEC,۰,کشاورزی,بیش از ۱۰۰۰ نفر,www.saapec.com,None
زیمی تو , Zimito,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,zimito.com,None
سارین هوشمند پویا , SarinSoft,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
اكسين يدك ايرانيان  , Oxin,۰,خودروسازی,۲ - ۱۰ نفر,None,None
اریکه اعتماد پارسیان , Arikeh Etemad Parsian,۰,مالی و اعتباری,۱۱ تا ۵۰ نفر,None,None
راصف ( رشد اسلامی صنعت و فناوری ) , Rasef,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,www.rasef.co,None
نو اندیشان , No Andishan,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
تصویر خیال , Tasvirekhial,۰,تبلیغات، بازاریابی و برندسازی,۲ - ۱۰ نفر,None,None
خدمات سرگرمی فربود انگاره , Reality Game,۰,خودروسازی,۲ - ۱۰ نفر,www.Realitygame.me,None
شرکت ایستا خرد پارسه  , Ista Kherad Parseh,۰,نفت و گاز,۲ - ۱۰ نفر,www.ikp-automation.com,None
ویراگستران , Viragostaran,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,pushilo.com,None
فرزندان برتر , Farzandane Bartar,۰,خدمات درمانی، پزشکی و سلامت,۲ - ۱۰ نفر,www.farzandanebartar.ir,None
ای دی استوديو , IDStudio,۰,معماری و عمران,۲ - ۱۰ نفر,None,None
وب یونیک , Webuinq,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,www.webuniq.com/,None
رایانه پژوهان , ComputerPSCo,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,None,None
سپنتا آرمانی , Armani,۰,کالای مصرفی و خوراکی,۲ - ۱۰ نفر,None,None
شهرالکترونیک , City,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,www.hamiiran.ir,None
گداختارجم , Godakhtarjam,۰,نفت و گاز,۲ - ۱۰ نفر,None,None
بازرگانی محمود قراچورلو , Mg-Trade,۰,واردات و صادرات,۱۱ تا ۵۰ نفر,mg-trade.ir,None
کارگزاری پارسیان , Parsianbrokerage,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,www.parsianbroker.com,None
پیشرو فناوران صنعت برنا , Pishro Fanavaran Sanat Borna,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
پایداربنای آژند , Paydar Banaye Ajand,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,ajand.info,None
اگرو توسعه کاسپین  , AGRO TOSEE CASPIAN,۰,کشاورزی,۱۱ تا ۵۰ نفر,www.holding-ss.com,None
نویان ایده مهستان , Noyan Ideh Mahestan,۰,سرمایه‌گذاری و تحلیل کسب‌وکار,۲ - ۱۰ نفر,www.sib-fund.com,None
سامان سلامت , Saman Salamat,۰,خدمات درمانی، پزشکی و سلامت,۲ - ۱۰ نفر,None,None
جهان گستر , Jahangostar,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,jahan-gostar.com,None
سفیر فناوران تاران , Safir Fanavaran Taraan,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,taraan.com,None
راهکار انفورماتیک ایران  , Rahkaran IT,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,rahkaran.co,None
یکبارکالا , 1barkala,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
آبادگران , Abadgaran,۰,معماری و عمران,۲ - ۱۰ نفر,None,None
مشاوران برتر , Moshavern-e-Bartaer,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
توسعه ماشینهای اداری پارا , Para,۰,تولید و صنایع,۱۱ تا ۵۰ نفر,None,None
سافت افزار , Soft Afzar,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,None,None
تیرسان , Tirsun,۰,تولید و صنایع,۱۱ تا ۵۰ نفر,www.tirsun.ir,None
ریتون , Reyton,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,reyton.net,None
سحر مدیران , Sahar Modiran,۰,آموزش، مدارس و دانشگاه‌ها,۲ - ۱۰ نفر,None,None
باریفا , Barifa,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,barifa.com,None
نمایندگی بیمه دانا , Insurance Agency,۰,بیمه,یک نفر (من),None,None
تا بیکران , Tabikaran,۰,آموزش، مدارس و دانشگاه‌ها,۲ - ۱۰ نفر,Tabikaran.com,None
ایرتویا , Irtoya,۰,تولید و صنایع,۲۰۱ تا ۵۰۰ نفر,arita.irtoya.com,None
ایران مکانیک , IRANMECHANIC,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,iran-mechanic.com,None
قانون گستر , Ghanoon Gostar,۰,وکالت و حقوقی,۲ - ۱۰ نفر,None,None
توان تک جم , Tavantak Jam,۰,تولید و صنایع,۱۱ تا ۵۰ نفر,tavantak.ir,None
فناوران نفت رهام , Roham Petro Tech,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,rohampt.com,None
کومشیان پارت پیشرفته , Kumeshian,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,www.kumeshian.com,None
آریا فرادیس , Aria Faradis,۰,تولید و صنایع,۱۱ تا ۵۰ نفر,www.ariafaradis.com/,None
سفر به .کام , SafarBeCom,۰,گردشگری و هتل‌ها,۱۱ تا ۵۰ نفر,safarbe.com,None
آرین سعید , Arian Saeed,۰,تولید و صنایع,۲۰۱ تا ۵۰۰ نفر,None,None
سینامدکالا , Sina Med Kala,۰,خدمات درمانی، پزشکی و سلامت,۱۱ تا ۵۰ نفر,www.sinamedkala.com,None
آزماگرام , Azmagram,۰,نفت و گاز,یک نفر (من),None,None
سرآمد , Saramad,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
یدک دیزل پارت , YDPCO,۰,واردات و صادرات,۲ - ۱۰ نفر,www.ydpco.com,None
موسسه آموزشی راه کیش , KishWay Language Institute,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲۰۱ تا ۵۰۰ نفر,www.kishway.com,None
دژپل اوراسیا , Dezhpol,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
زی نی سی , Zenese,۰,تبلیغات، بازاریابی و برندسازی,۱۱ تا ۵۰ نفر,www.zenesegroup.com,None
اندیشه نگار , Andishenegar,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,None,None
بازرگانی لطیفی , Latifi Company,۰,فرهنگی و ورزشی,۲ - ۱۰ نفر,None,None
پریما , Prima,۰,خرده‌فروشی، عمده‌فروشی و فروشگاه‌های زنجیره‌ای,۲ - ۱۰ نفر,www.prima-ace.com,None
تجارت اسیا , Tejaratasia,۰,کامپیوتر، فناوری اطلاعات و اینترنت,یک نفر (من),tejaratasia.com,None
زر آراد آسیا , Zar Arad Asia,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,zararad.com,None
هایپراستار , Hyperstar,۰,خرده‌فروشی، عمده‌فروشی و فروشگاه‌های زنجیره‌ای,بیش از ۱۰۰۰ نفر,hyperstariran.com,None
رایان , Rayan,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
روتا پرینت  , Rota Print,۰,تبلیغات، بازاریابی و برندسازی,۲ - ۱۰ نفر,None,None
افق رویداد پرتو , Ofogh Rouydad Partow,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,www.ofoghrooydad.ir,None
صف رزموند , Saff-Rosemond,۰,نفت و گاز,۵۱ تا ۲۰۰ نفر,www.saff-rosemond.com,None
هدف , Hadaf,۰,تبلیغات، بازاریابی و برندسازی,۲ - ۱۰ نفر,None,None
پایارایان سایان , PayaRayan Cyan,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,cyancoder.co,None
تاسیسات ترمو کالری , Termo Calory,۰,خرده‌فروشی، عمده‌فروشی و فروشگاه‌های زنجیره‌ای,۲ - ۱۰ نفر,None,None
پایگاه خبری 9صبح , 9 Sobh,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,None,None
فردا ایده پادس , Farda Idea Pars,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,fardamart.com,None
اکسیر پارسه آرمان  , Exir Parse Arman,۰,خدمات درمانی، پزشکی و سلامت,۲ - ۱۰ نفر,None,None
آفیکار , Offikar,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,offikar.ir,None
وی ای پی سرور , VIP Server,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,vipserver.ir,None
ایران نارا , Irannara ,۰,بانکداری,۲۰۱ تا ۵۰۰ نفر,None,None
مهندسان ابنیه ساز کنگره  , Abniyesazan Congereh,۰,معماری و عمران,۱۱ تا ۵۰ نفر,None,None
طرح وند , Tarhvand,۰,تبلیغات، بازاریابی و برندسازی,۲ - ۱۰ نفر,tarhvand.ir,None
موسسه اندوخته امید ایرانیان , AOI,۰,بیمه,۱۱ تا ۵۰ نفر,None,None
پیکس ویو , Peaksview,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
تبلیغات و طراحی نوین , Novin,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
گروه سرمایه گذاری نیکان , Nikan,۰,معماری و عمران,۱۱ تا ۵۰ نفر,www.nikanland.com,None
شادان , Shadan,۰,رسانه و انتشارات,۲ - ۱۰ نفر,None,None
ليندر , Linder,۰,تبلیغات، بازاریابی و برندسازی,۲ - ۱۰ نفر,www.decotexco.com,None
ورزکالا , Varz Kala,۰,کامپیوتر، فناوری اطلاعات و اینترنت,یک نفر (من),www.varzkala.com,None
هانتا , Hanta,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,www.hantaibms.com/,None
آذر ورزش  , Azar Varzesh Co.,۰,خرده‌فروشی، عمده‌فروشی و فروشگاه‌های زنجیره‌ای,۱۱ تا ۵۰ نفر,www.rspsport.com,None
سینا پیمان , Sinapayman,۰,معماری و عمران,۲ - ۱۰ نفر,sinapayman.com,None
فرآورده های گوشتی پانی , Pani,۰,غذا و رستوران‌ها,۱۱ تا ۵۰ نفر,www.kababtorki.com/,None
نگاه روز , Negahe Rouz,۰,تبلیغات، بازاریابی و برندسازی,۱۱ تا ۵۰ نفر,None,None
طراحی مهندسی توربوکمپرسور نفت آسیا , OTEC,۰,نفت و گاز,۲۰۱ تا ۵۰۰ نفر,None,None
آرا رایان نیک افزار , ARNA,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,www.netglobe.ir,None
فرآيند گيتی , Farayand Giti,۰,خرده‌فروشی، عمده‌فروشی و فروشگاه‌های زنجیره‌ای,۱۱ تا ۵۰ نفر,None,None
مام شو , Momsho,۰,خرده‌فروشی، عمده‌فروشی و فروشگاه‌های زنجیره‌ای,۱۱ تا ۵۰ نفر,None,None
بانی تجارت آریانا , Bany Tejarat Ariana,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,None,None
انفورماتیک باران , Baran IT,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,baran-group.net,None
گروه معماری آلفا , Alfa Architectural Group,۰,معماری و عمران,۱۱ تا ۵۰ نفر,None,None
پردیس , Pardis,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,cashineh.com,None
آسود , Asood,۰,بیمه,۱۱ تا ۵۰ نفر,None,None
توسن تجهیز , Tosan Tajhiz,۰,خدمات درمانی، پزشکی و سلامت,۱۱ تا ۵۰ نفر,tosantajhiz.ir,None
شبکه خلاق , Creative Network,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,creativenetwork.ir,None
جوانه ذهن پویا , JZP ,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,None,None
دنـد , DAND,۰,تولید و صنایع,۱۱ تا ۵۰ نفر,www.dandco.ir/,None
سلام گردشگر , Salam Gardeshgar,۰,رسانه و انتشارات,۲ - ۱۰ نفر,None,None
کودکان آرمانی , Armani,۰,خدمات درمانی، پزشکی و سلامت,۲ - ۱۰ نفر,None,None
پارسیان , Parsian,۰,تولید و صنایع,۲ - ۱۰ نفر,www.parsiansocks.ir,None
فناوری سایروس , Cyrus Tech,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
پارسی طب , Parsiteb,۰,تولید و صنایع,۱۱ تا ۵۰ نفر,parsiteb.com,None
داده های نوین , Novin Data,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
شاهین پرواز سما , Shahinparvazsama,۰,گردشگری و هتل‌ها,۱۱ تا ۵۰ نفر,www.shahinparvaz.com,None
تولیدکننده معتبر تجهیزات آبیاری , PKH,۰,تولید و صنایع,۵۱ تا ۲۰۰ نفر,None,None
وانا دارو گستر , Vana Darou Gostar,۰,خدمات درمانی، پزشکی و سلامت,۱۱ تا ۵۰ نفر,www.vdgco.ir,None
ایمن فود , ImenFood,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,imenfood.ir,None
تی پی لند , TPland,۰,آموزش، مدارس و دانشگاه‌ها,۲ - ۱۰ نفر,tp-land.com,None
نامیان تجهیز پارسی , Namiyan Tajhiz Parsi,۰,واردات و صادرات,۲ - ۱۰ نفر,www.namiyan.com,None
ای میک , Imake,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,www.i-make.ir,None
حامی پروژه , Hamiproject,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۵۱ تا ۲۰۰ نفر,hamiproject.com/,None
تولگرام , Toolgram,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,toolgram.ir,None
اسگاد , Sgad,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
فناوران برنا , Borna Corp,۰,کشاورزی,۲ - ۱۰ نفر,None,None
داده نوین پارس  , Daade Novin Pars,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,None,None
رادفر , Radfar,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,None,None
خانه نگار چهارده , Art House14,۰,فرهنگی و ورزشی,۱۱ تا ۵۰ نفر,None,None
صدای مشاوره , Sedaye Moshavere,۰,آموزش، مدارس و دانشگاه‌ها,۲ - ۱۰ نفر,None,None
توسعه معماری سبز , Growth of Green Architecture,۰,معماری و عمران,۲ - ۱۰ نفر,greenbuild.ir,None
داده پردازان نقش جهان , Naghsh Jahan,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
دوران , Duran,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
 آرتا جهان پیوند , Arta Jahan Peyvand,۰,حمل و نقل، لاجستیک و انبارداری,۲ - ۱۰ نفر,None,None
ويوا مودا , Viva Moda,۰,خرده‌فروشی، عمده‌فروشی و فروشگاه‌های زنجیره‌ای,۲ - ۱۰ نفر,None,None
جوانه , Javane,۰,تبلیغات، بازاریابی و برندسازی,۲ - ۱۰ نفر,None,None
نساج ثابت تهران , Nasaj Sabet Tehran,۰,تولید و صنایع,۲ - ۱۰ نفر,None,None
داک تاپ  , Doctop,۰,خدمات درمانی، پزشکی و سلامت,۲ - ۱۰ نفر,www.doctop.ir,None
ایده پردازان فردا , Idea Pardazan Farda,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
پندار کویر , Pendar Kavir,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,wikisemnan.com,None
آریا نواندیشان پارسا  , Aria NoAndishan Parsa,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,None,None
برقیران , Barghiran,۰,تولید و صنایع,۱۱ تا ۵۰ نفر,www.armlightingco.com,None
شرکت پشتیبانی زیرساخت های تجاری غدیر , Ghadir Support of Commercial Infrastructures Co.,۰,واردات و صادرات,۱۱ تا ۵۰ نفر,None,None
دهگردی , Dehgardi,۰,گردشگری و هتل‌ها,۲ - ۱۰ نفر,dehgardi.com,None
رسانه مهر , Resanemehrvatan,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,None,None
حمل و نقل بین المللی بامدادان بار , BAMDADANBAR INTERNATIONAL TRANSPORT CO.,۰,حمل و نقل، لاجستیک و انبارداری,۲ - ۱۰ نفر,www.bamdadanbar.com,None
محافظ پوشش کارا , Kara Pooshesh,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
پردیس صنعت تراش تبریز , Pardis Sanat Trash Tabriz,۰,تولید و صنایع,۱۱ تا ۵۰ نفر,None,None
فاواجم , Favajam,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,favajam.com,None
اصفهان وبسایت  , Esfahanwebsite,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,esfahanwebsite.ir/,None
راز آسمان پایتخت , Raz Aseman Paytakht,۰,گردشگری و هتل‌ها,۲ - ۱۰ نفر,www.ap724.com,None
ایلی تویز , ilitoys,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,ilitoys.com,None
یکتا تجارت سامیار , Yekta Tejarat Samyar,۰,واردات و صادرات,۲ - ۱۰ نفر,www.yektatc.com,None
شرکت حسابداران تایید شده  , CPA,۰,مالی و اعتباری,۲ - ۱۰ نفر,None,None
شركت لوازم اتومبيل ايران , IAAI,۰,تولید و صنایع,۵۱ تا ۲۰۰ نفر,WWW.IAAI.IR,None
داهیان , Dahian,۰,خدمات درمانی، پزشکی و سلامت,۱۱ تا ۵۰ نفر,None,None
ظريف مصور , Zarifmosavar,۰,تولید و صنایع,بیش از ۱۰۰۰ نفر,None,None
برگ , Barg,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,baarg.ir,None
ایمان مهر , Iman Mehr,۰,تولید و صنایع,۵۱ تا ۲۰۰ نفر,www.imanmehr.com,None
نوین درگاه شریف , Novin Dargah Sharif,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
شرکت تکین ایده تخت جمشید , Takinidea,۰,واردات و صادرات,۲ - ۱۰ نفر,takinidea.com,None
لطیف دریان , Latif Daryani,۰,تبلیغات، بازاریابی و برندسازی,۲ - ۱۰ نفر,None,None
تابان , Taban,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,www.dotbazaar.ir,None
اتیران , Atiran,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲۰۱ تا ۵۰۰ نفر,None,None
آریا سپاهان , Aryasepahansanan co.,۰,خدمات درمانی، پزشکی و سلامت,۲ - ۱۰ نفر,www.aryasepahansanan.com,None
خدمات تحقیقاتی آرین گستر , Arian Gostar,۰,تولید و صنایع,۱۱ تا ۵۰ نفر,www.tagbiotek.com,None
تولیدی تحقیقاتی , Productive And Research,۰,تولید و صنایع,۱۱ تا ۵۰ نفر,None,None
نوآوران کسب و کارهای نوپای فن آوری , Nopa,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
ایرالپا , Iralpa,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,www.iralpa.com,None
یاس ارتباط , Yasertebat,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,www.yasertebat.com,None
فراپویان هوشمند انرژی , Farapouyan Hooshmand Energy,۰,تولید و صنایع,۲ - ۱۰ نفر,www.fphe.ir,None
کاملیا خشت , Kamelia Khesht,۰,منابع انسانی,۲ - ۱۰ نفر,None,None
تی تی اس , TTS,۰,سرمایه‌گذاری و تحلیل کسب‌وکار,۵۱ تا ۲۰۰ نفر,None,None
دید پرواز , Flight Vision,۰,مخابرات و ارتباطات (تلکام),۲ - ۱۰ نفر,www.flightvis.com/,None
آرتا نگین , Arta Negin,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,None,None
اندیشه نگار آریان , Andishe Negara Aryan,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
پی یو دی مدیا , PUD Media,۰,نفت و گاز,۱۱ تا ۵۰ نفر,irane-p.com/,None
ایمن سبز , Iman Sabz,۰,واردات و صادرات,۲ - ۱۰ نفر,www.imansabz.com,None
آریاهنگارد , Ariahangard,۰,تولید و صنایع,۱۱ تا ۵۰ نفر,ariahangard.com,None
مشاوره رهنمای نوین , Moshavere Rahnamaye Novin,۰,آموزش، مدارس و دانشگاه‌ها,۱۱ تا ۵۰ نفر,moshaverenovin.com/,None
شبکه آموزش مجازی ایرانیان , iVTN,۰,آموزش، مدارس و دانشگاه‌ها,۱۱ تا ۵۰ نفر,www.ivtn.ir,None
فراسوی عصر نوین , Farasooye Asre Novin,۰,حمل و نقل، لاجستیک و انبارداری,۲ - ۱۰ نفر,www.ipeyk.com,None
سیستم پرداز گیل , System Pardaz Gil,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,SYSTEMPARDAZGIL.COM,None
سهمان , Sahman,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
گروه تجارت فردا , Tejarat Farda,۰,مالی و اعتباری,۲ - ۱۰ نفر,None,None
استودیو تاد ,   TOD,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,Tod.ir,None
بافت شهر و معماری  , Baft Shahr Memari,۰,معماری و عمران,۲ - ۱۰ نفر,baftshahrconsulting.com,None
هوگر , Hooger,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,Hooger.co,None
اکسیر , Eksir,۰,خدمات درمانی، پزشکی و سلامت,۲ - ۱۰ نفر,None,None
ماد سیستم , Mad System,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,Hesabdarsho.ir,None
اقتصاد فناوری دانش بنیان برهان , Borhan technology institute,۰,آموزش، مدارس و دانشگاه‌ها,۲ - ۱۰ نفر,None,None
شباهنگ پرواز , Shabahang Parvaz,۰,گردشگری و هتل‌ها,۱۱ تا ۵۰ نفر,shabahangparvaz.com,None
خانه سوفیا , Sophia Home,۰,تولید و صنایع,۲ - ۱۰ نفر,sophiahome.ir,None
حافظ , Hafez,۰,تبلیغات، بازاریابی و برندسازی,۲ - ۱۰ نفر,None,None
شرکت نرم‌افزاری پارسینه , Parsine Co,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,None,None
مهام , Maham,۰,گردشگری و هتل‌ها,۲ - ۱۰ نفر,None,None
زیور سان رز , Zivar Sun Roz,۰,واردات و صادرات,۲ - ۱۰ نفر,None,None
اکسیدیا , XSeedia,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,xseedia.io,None
متینان , Matinan,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۵۱ تا ۲۰۰ نفر,None,None
طراح شید , Tarahshid,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,Tarahshid.com,None
رستوران ایران زمین , Iran Zamin,۰,غذا و رستوران‌ها,۲ - ۱۰ نفر,None,None
فناوری اطلاعات دیمارینگ , Dimaring,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,dimaring.ir,None
فرسار تجارت , FARSAR TEJARAT,۰,خدمات درمانی، پزشکی و سلامت,۵۱ تا ۲۰۰ نفر,www.farsar.com,None
امان فیلتر  , Aman Filter,۰,تولید و صنایع,۵۱ تا ۲۰۰ نفر,None,None
رایان فناوری پردازش  , Rayan Fannavari,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۵۱ تا ۲۰۰ نفر,rfpm.ir,None
دنلکس , Danlex,۰,واردات و صادرات,۱۱ تا ۵۰ نفر,danlextools.com,None
سنا گستر , Sanagostar,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
فکریتو , Fekrito,۰,آموزش، مدارس و دانشگاه‌ها,۲ - ۱۰ نفر,www.fekrito.com,None
آرشیت مهر رایانه , Arshit Mehr Rayaneh,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
اپ یاد , Appyad,۰,آموزش، مدارس و دانشگاه‌ها,۲ - ۱۰ نفر,appyad.ir,None
توسعه گستر کیمیا , Kimiya Development Holding,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,None,None
افق فردا , Ofogh Farda,۰,تبلیغات، بازاریابی و برندسازی,۲ - ۱۰ نفر,None,None
داروسازی دکتر عبیدی , Dr. Abidi Pharmaceuticals,۰,تولید و صنایع,۵۰۱ تا ۱۰۰۰ نفر,www.abidipharma.com,None
ایکسب , Ecasb,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,ecasb.com,None
چرم آنیل , Anil Leather,۰,خرده‌فروشی، عمده‌فروشی و فروشگاه‌های زنجیره‌ای,۲ - ۱۰ نفر,None,None
ماشین های پخت نوژن , Nojan Baking,۰,تولید و صنایع,۵۱ تا ۲۰۰ نفر,None,None
گروه هنری پیچک , Pichakartgroup,۰,رسانه و انتشارات,۱۱ تا ۵۰ نفر,None,None
