title_fa,title_en,open_jobs,category,company_size,company_site,year
تلیله , Talileh,۸,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,talileh.com,None
بیزلو , Bizlo,۳,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,bizlo.ir,None
آرايه ايده های هوشمند آسيا , Arayeh Idea,۳,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,None,None
الو استاد , Alo Ostad,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,aloostad.com,None
ایمن گستر باستانی , Imen Gostar Bastani,۲,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,Bastaniteb.com,None
خانه موبایل ایران , Khaneh Mobile Iran,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,www.khanehmobile.com,None
شابش , Shabesh ,۲,املاک و مستغلات,۱۱ تا ۵۰ نفر,shabesh.com/,None
دی دی هالیدیز , DD Holidays,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۵۱ تا ۲۰۰ نفر,ddholidays.com,None
زودروم , Zood Room,۴,کامپیوتر، فناوری اطلاعات و اینترنت,۵۱ تا ۲۰۰ نفر,zoodroom.com,None
کاسپین ماشین خاورمیانه , Caspian Mashin,۱,خودروسازی,۱۱ تا ۵۰ نفر,None,None
خدمات گردشگری تیکا , Ticka,۶,گردشگری و هتل‌ها,۱۱ تا ۵۰ نفر,ticka.com,None
اندیشه نو , Andishe No,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,dynaexpress.ir,None
مرکز آموزش ایران کانادا , Iran Canada,۲,آموزش، مدارس و دانشگاه‌ها,۵۱ تا ۲۰۰ نفر,www.irancanada-ac.com,None
بیمه پاسارگاد کد907 , Bime Pasargad,۳,بیمه,۱۱ تا ۵۰ نفر,pasargadinsurance.info/695jsmh,None
تهران ۸ , TEHRAN 8,۱,املاک و مستغلات,۲۰۱ تا ۵۰۰ نفر,WWW.TEHRAN8.COM,None
زرین جم مارینا , Zarrin Jam Marina,۱,تولید و صنایع,۲۰۱ تا ۵۰۰ نفر,www.zjm.ir,None
پردازش الکترونیک یلدا , Pardazesh Electronic Yalda,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
تیام شبکه , Tiam Networks,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۵۱ تا ۲۰۰ نفر,tiamnetworks.ir,None
صنعت الکترونیک , Sanat Elctronic,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,sanat-elec.com,None
میپلی , Mipoli,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
گروه فناوری اطلاعات مثبت , Mosbat IT Group,۲,کامپیوتر، فناوری اطلاعات و اینترنت,۵۱ تا ۲۰۰ نفر,mosbatgroup.ir,None
پت شاپ فلامینگو , Flamingo,۱,کالای مصرفی و خوراکی,۲ - ۱۰ نفر,None,None
مدرسه اینورس , Inverse School,۳,آموزش، مدارس و دانشگاه‌ها,۲ - ۱۰ نفر,www.inverseschool.com,None
فرهیختگان علم و صنعت , Farhikhtegan,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,None,None
نوبار , Nobaar,۱,حمل و نقل، لاجستیک و انبارداری,۱۱ تا ۵۰ نفر,nobaar.com/,None
کانون طراحی و نوآوری جالب  , Jaleb Innovation And Design Agency,۲,رسانه و انتشارات,۲ - ۱۰ نفر,www.jaleb.org,None
رادین سیستم تدبیر افق , Radin System,۲,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,www.rsto.ir,None
بلیطجا , Bilitja,۱,گردشگری و هتل‌ها,۱۱ تا ۵۰ نفر,bilitja.com,None
کسب و کار نوین فرابین , Farabeen,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,farabeen.com,None
گروه الرافدین , Alrafedain Group,۱,سرمایه‌گذاری و تحلیل کسب‌وکار,۱۱ تا ۵۰ نفر,iraniraqbiz.com,None
سمانیک , Samanik,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,www.samanik.com/,None
عینک لومینو  , Lomino,۱,خدمات درمانی، پزشکی و سلامت,۲ - ۱۰ نفر,lominoo.com,None
مهندسی سازه اطلاعات سامان , Saman Information Structure,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,www.sis-eg.com,None
گروه تخصصی وبنا , Webna Group,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,webnagroup.ir,None
بوکاپو , Bookapo,۱,رسانه و انتشارات,۱۱ تا ۵۰ نفر,www.bookapo.com,None
آژانس تبلیغات طوسی , TUSI Advertising Agency,۱,تبلیغات، بازاریابی و برندسازی,۱۱ تا ۵۰ نفر,www.tusi.co,None
پایا گسترش خورشید تابان  , Paya gostaresh khorshid taban,۱,تولید و صنایع,۲ - ۱۰ نفر,Pumpsab.ir,None
بیستون , Bistoon,۲,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,bistoon.co/,None
سما چوب , Sama Choob,۲,واردات و صادرات,۲ - ۱۰ نفر,None,None
تیوا سافت , Tivasoft,۲,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,tivasoft.com,None
دیاکو , Diaaco,۲,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,www.thediaco.com,None
توسعه کارآ , ToseKara,۲,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,tosekara.com,None
برترین ها , Bartarinha ,۱,رسانه و انتشارات,۲ - ۱۰ نفر,bartarinha.com,None
فناوران سلامت , Fanavaran Salamat,۵,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,None,None
سلاک پرداز , Selak Paraz,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
سولار سازان باستان , Solar Sazan Bastan,۱,واردات و صادرات,۱۱ تا ۵۰ نفر,www.solar-sazan.ir,None
بلورسافت , Blursoft,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,chirehbms.com,None
سایه , Sayeh,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,www.sayeh.ir,None
سی آر ام پک , CRM Pack,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,www.crmpack.com,None
سیسبان , Sysban,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,sysban.ir,None
تلفیق هنر , TalfigheHonar,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,fa.talfighehonar.com,None
فناوران دوراندیش اشراق , Eshragh,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,www.fdeshragh.com,None
ثناگستر اسپادانا , Sana Gostar Espadana,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,espadana.co,None
توسعه‌ی راهکارهای هوشمند آدران , Oddrun,۲,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,www.oddrun.ir,None
داده پردازی خوارزمی , DP Kharazmi,۳,کامپیوتر، فناوری اطلاعات و اینترنت,۵۱ تا ۲۰۰ نفر,dpkharazmi.com,None
بهینه پردازش سپهر پارس , Behineh Pardazesh Sepehr Pars,۴,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,behineh.ir,None
فناوری نوآوران الکترونیک یارا , Fanavari Noavaran Electronic Yara,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۵۱ تا ۲۰۰ نفر,None,None
مهندسی تحقیق و توسعه صمیم رایانه , Samim,۱۶,کامپیوتر، فناوری اطلاعات و اینترنت,۵۱ تا ۲۰۰ نفر,samimgroup.com,None
فرهیختگان جوان , Farhikhtegan Javan,۲,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,Hfj.ir,None
دادخواهان میزان , Mizan Law Firm,۱,وکالت و حقوقی,۱۱ تا ۵۰ نفر,None,None
استودیو پویا , Studio Poya,۱,معماری و عمران,۱۱ تا ۵۰ نفر,www.kfab-studio.com/,None
نگین تجارت آپامه , Negin Tejarat Apameh,۱۰,کامپیوتر، فناوری اطلاعات و اینترنت,۵۱ تا ۲۰۰ نفر,www.netap.ir,None
تاکسی ماکسیم , Taximaxim,۵,کامپیوتر، فناوری اطلاعات و اینترنت,۵۰۱ تا ۱۰۰۰ نفر,taximaxim.ir,None
طرح نوانديشان , TNA,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲۰۱ تا ۵۰۰ نفر,None,None
خبره پردازان دوران , Smart Douran,۳,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,smartdouran.com,None
مهندس پیشگان آزمون افزار یاس , MohandesPishegan Co,۲,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,www.MohandesPishegan.com,None
فرانگر پارس سیستم پویا , Faranegar Pars System Pooya,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۵۱ تا ۲۰۰ نفر,www.faranegar.com,None
بردهای هوشمند , IBECo,۲,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,None,None
لیزی سامورایز , Lazysamurais,۲,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,lazysamurais.com,None
این سو , Insooo,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,Insooo.ir,None
سفرهای الکترونیک (ایسفر) , eSafar,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,www.esafar.com,None
آرا هنر , Arahonar,۱,تبلیغات، بازاریابی و برندسازی,۱۱ تا ۵۰ نفر,arahonar.ir,None
فناوری اطلاعات پارس مهان اسپاد , ParsMehan,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,parsmehan.com,None
استودیو راویلی , Ravialli Studio,۲,تبلیغات، بازاریابی و برندسازی,۲ - ۱۰ نفر,www.ravialli.com,None
برسام سازان , Barsam Sazan,۲,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
پلیگان سیتی , Polygon City,۱,املاک و مستغلات,۱۱ تا ۵۰ نفر,polygoncity.ir,None
اپیکومدیا , Epico Media,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,epicomedia.com/,None
بازرگانی مبنا کارت آریا , MCAC,۳,کامپیوتر، فناوری اطلاعات و اینترنت,۵۱ تا ۲۰۰ نفر,mcac.co.ir,None
شکوه طعام وارنا , Shokkoh Taam Varna,۲,تولید و صنایع,۱۱ تا ۵۰ نفر,None,None
هلدینگ بوکا , Bouka,۵,کالای مصرفی و خوراکی,بیش از ۱۰۰۰ نفر,None,None
زنجیره ارتباطات همیار , Hamyar,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,None,None
نت ران , Netran,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,www.netran.net,None
نیلوفر آبی , Niloofarabi,۱,خدمات درمانی، پزشکی و سلامت,۱۱ تا ۵۰ نفر,niloofarabi.ir,None
استودیو آرت سنتر , Art Center Studio,۱,تبلیغات، بازاریابی و برندسازی,۲ - ۱۰ نفر,artcenter.studio,None
کیاسازه اهواز , Kia Sazeh Ahwaz,۱,معماری و عمران,۱۱ تا ۵۰ نفر,kiaszehahwaz.com,None
رادیس  , Radis,۱,معماری و عمران,۱۱ تا ۵۰ نفر,www.Radis.in,None
دیتاک , Dataak,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,dataak.com/,None
مرکز نوآوری گاج , Gaj Innovation Center,۷,کامپیوتر، فناوری اطلاعات و اینترنت,۲۰۱ تا ۵۰۰ نفر,www.gaj.ir,None
دومان سامانه  , Douman Samaneh,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,www.gammadesk.com,None
تی نکست , Tinext,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,None,None
کلاسند , Kelasend,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,kelasend.ir,None
اطلاع رسانی پیوند داده ها , EPD. Co. Ltd.,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۵۱ تا ۲۰۰ نفر,www.epd.ir,None
آوایار صنعت , Avayar Sanat,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,www.avayarsanat.ir,None
حامی , Hami,۲,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,None,None
بتا دارو , Beta Darou,۱,خرده‌فروشی، عمده‌فروشی و فروشگاه‌های زنجیره‌ای,۲ - ۱۰ نفر,betadarou.com,None
پاک چرخ ایرانیان , Paak Charkh Iranian,۱۳,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,None,None
یوتاب , Utab,۱۲,کامپیوتر، فناوری اطلاعات و اینترنت,۵۱ تا ۲۰۰ نفر,None,None
ایده پردازان , Ideh Pardazan,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,ipe.ir,None
اندیشه رهام , Andishe Roham,۲,آموزش، مدارس و دانشگاه‌ها,۲ - ۱۰ نفر,www.highshoolatcanada.com,None
هف هشتاد , Hafhashtad,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲۰۱ تا ۵۰۰ نفر,www.780.ir,None
نارین افزار پویا , Narin Afzar Poya,۲,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,safar724.com/,None
بادسان , Badsan,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,badsan.ir,None
پلیمر طلایی یزد , Polymer Talayi Yazd,۱,تولید و صنایع,۵۱ تا ۲۰۰ نفر,None,None
پارسیان ترخیص , Parsian Tarkhis,۱,واردات و صادرات,۱۱ تا ۵۰ نفر,None,None
سوران , Sooran,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
آژانس ستاره ونک , Setareh Vanak,۱,گردشگری و هتل‌ها,۵۱ تا ۲۰۰ نفر,setarehvanak.com,None
بیمه آسماری , Asmari,۱,بیمه,۵۱ تا ۲۰۰ نفر,asmari.net,None
آتین کاوش , Atinkavosh ,۱,مخابرات و ارتباطات (تلکام),۲ - ۱۰ نفر,None,None
سافت سیستم کیش(تیم یار) , Soft System,۴,کامپیوتر، فناوری اطلاعات و اینترنت,۵۱ تا ۲۰۰ نفر,teamyar.com,None
مانیار , Moneyar,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,Moneyar.com,None
دادوستد الکترونیک , DSE,۳,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
تحلیل ارتباط ماجراجویان , AdVenture,۲,تبلیغات، بازاریابی و برندسازی,۱۱ تا ۵۰ نفر,ad-venture.ir,None
کارنای , Karnai,۱,معماری و عمران,۵۱ تا ۲۰۰ نفر,www.karnai.com,None
موسسه انتشارات قدیانی (کتاب‌های بنفشه) , (Ghadyani Publication (Banafshe,۱,رسانه و انتشارات,۵۱ تا ۲۰۰ نفر,www.Ghadyani.org,None
ژارنسی , Zhurrency,۳,کامپیوتر، فناوری اطلاعات و اینترنت,۵۱ تا ۲۰۰ نفر,zhurrency.com,None
زیست بوم مجازی درسا  , Dorsa Family,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,dorsafamily.ir,None
یسنا سیستم پاسارگاد , Yasna System Pasargad,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,www.yasnasystem.com,None
دوان , THE ONE,۲,خرده‌فروشی، عمده‌فروشی و فروشگاه‌های زنجیره‌ای,۵۱ تا ۲۰۰ نفر,None,None
مدیریت روشمند , Raveshmand Consulting,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,www.raveshmand.com,None
بیدک , Bdok,۲,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,bdok.ir,None
موسسه نوآوارن پارسیان , NOA,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,noagames.co,None
پیشگامان فرارسانه سروش , Pishgaman Fara Resaneh Soroush,۲,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,vasni.ir,None
پاینوا , Pinova,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
موسسه آموزشی فرهنگی گزینه دو , Gozine2,۱,آموزش، مدارس و دانشگاه‌ها,۱۱ تا ۵۰ نفر,gozine2.ir,None
توسعه مهندسی بازارگستران آتی , TMBA,۱,آموزش، مدارس و دانشگاه‌ها,۱۱ تا ۵۰ نفر,www.tmba.ir,None
پیرامید , Pyramid,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
خانه مكالمه انگليسی اسپانيايی  , English and Spanish School,۱,آموزش، مدارس و دانشگاه‌ها,۲ - ۱۰ نفر,None,None
سامانه های بُعد پنجم , 5thD Systems,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,www.5thdsystems.com,None
حسابداری ملک , Malek,۴,مالی و اعتباری,۱۱ تا ۵۰ نفر,malek-co.com,None
سازمان امور مالیاتی , INTA,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,tax.gov.ir,None
ایران مدیر , Iran Modir,۲,رسانه و انتشارات,۲ - ۱۰ نفر,None,None
بازرگانی مهر , Mehr Trading,۱,خرده‌فروشی، عمده‌فروشی و فروشگاه‌های زنجیره‌ای,۲ - ۱۰ نفر,None,None
نرم افزاری محک , Mahak Software Group,۲,کامپیوتر، فناوری اطلاعات و اینترنت,۵۱ تا ۲۰۰ نفر,mahaksoft.com,None
توسعه تجارت آپادانا , Apadana,۲,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,www.terabyteco.com,None
دانش آتیه معماری و ساخت , Domus,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,www.domusgroup.ir,None
پیام آوا پردازش , Payam Ava Pardazesh,۳,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,payamava.net/,None
تهران مبله , TehranMoble,۴,املاک و مستغلات,۱۱ تا ۵۰ نفر,TehranMoble.com,None
پارس فن آوران رادین , Pars Fanavaran Radin,۱,تولید و صنایع,۲ - ۱۰ نفر,radintech.com,None
مهسان , Mahsan,۳,کامپیوتر، فناوری اطلاعات و اینترنت,۵۱ تا ۲۰۰ نفر,mahsan.co,None
شرکت کاردینا , Cardina,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
اسپید , Speed,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,www.speedapp.ir,None
سایت ایسام , Esam,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,www.esam.ir,None
سایت اینترنتی دیوار  , Divar,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۵۱ تا ۲۰۰ نفر,divar.ir,None
کاربر محور ببر , Karbar Mehvar Babr,۳,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
فن کام کیش , Fancomkish,۲,مخابرات و ارتباطات (تلکام),۵۱ تا ۲۰۰ نفر,www.fancomkish.com,None
رایانمهر , Rayanmehr,۴,کامپیوتر، فناوری اطلاعات و اینترنت,۵۱ تا ۲۰۰ نفر,rayanmehr.co.ir,None
موپن , Mopon,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,www.mopon.ir,None
نت افراز ایرانیان , Netafraz Iranian,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,None,None
پانوآ , Panoa,۱,معماری و عمران,۱۱ تا ۵۰ نفر,www.panoa.ir,None
هوش ماندگار شایا , Shaya Smart Technologies,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,ishaya.ir,None
پردازش اطلاعات مالی پارت , Part Financial Data Processing,۱۳,کامپیوتر، فناوری اطلاعات و اینترنت,۵۱ تا ۲۰۰ نفر,partdp.ir,None
شرکت دانش بنیان مهندسی ارتباطی پیام پرداز , PayamPardaz,۲,کامپیوتر، فناوری اطلاعات و اینترنت,۵۱ تا ۲۰۰ نفر,WWW.payampardaz.com,None
تهران پرداخت , Tehran Payment,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,None,None
پورتال تلکسیران , Telexiran,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,www.telexiran.com,None
پیشرو فناوری و ارتباطات ایرسا , IRSA,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,www.irsatech.ir,None
سپهرنت ایرانیان , Sepehr Net Iranian,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۵۱ تا ۲۰۰ نفر,sepehrnet.com,None
ایده پردازان فناوری و دانش , IdeaPardazan,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,ideacenter.ir,None
اینترستالر ایران , Interstellar,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,ir.interstellar.tours,None
فناوران آواسیس/آواژنگ , Fanavaran Avasys,۴,کامپیوتر، فناوری اطلاعات و اینترنت,۵۱ تا ۲۰۰ نفر,www.avajang.com,None
موسسه آموزشی مخدومی , Makhdoomi Education,۱,رسانه و انتشارات,۱۱ تا ۵۰ نفر,makhdoomi.ir,None
برترسافت , Bsuperior System Ltd.,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,bsup.ca,None
خشکشویی آنلاین زودشور , Zoodshoor Online Laundry Service,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,zoodshoor.com,None
دانش پرداز , Danesh Pardaz,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
مسیران آینده پیمایش , Iran Route,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,iranroute.com,None
فرادرس , Faradars,۱۱,کامپیوتر، فناوری اطلاعات و اینترنت,۵۱ تا ۲۰۰ نفر,faradars.org,None
خدمات ارتباطی رایتل , RighTel,۱,کامپیوتر، فناوری اطلاعات و اینترنت,بیش از ۱۰۰۰ نفر,rightel.ir,None
دپارتمان استور روشا , Rosha Department Stor,۲,خرده‌فروشی، عمده‌فروشی و فروشگاه‌های زنجیره‌ای,۲۰۱ تا ۵۰۰ نفر,jobs.rosha.ir/,None
گروه صنعتی مکرر , Mokarrar Industrial Group,۳,نفت و گاز,۵۱ تا ۲۰۰ نفر,mokarrar.com/,None
کمک حال , Komakhal,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,KomakHaal.com,None
امن پردازان کویر , Amnpardazan,۲,کامپیوتر، فناوری اطلاعات و اینترنت,۵۱ تا ۲۰۰ نفر,apk-group.ir,None
تحلیلگران اطلاعات پویا بین الملل , Tahlilgaran,۴,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,None,None
دادسان , DADSUN,۳,وکالت و حقوقی,۲ - ۱۰ نفر,www.DADSUN.ir,None
ریخته گری دقیق صنعت گستر , Sanat Gostar Investment Casting,۳,تولید و صنایع,۵۱ تا ۲۰۰ نفر,www.sg-casting.com,None
الی گشت , Eligasht,۲,گردشگری و هتل‌ها,۵۱ تا ۲۰۰ نفر,www.eligasht.com,None
توسعه فناوری اطلاعات چیستا , Chista,۶,کامپیوتر، فناوری اطلاعات و اینترنت,۵۱ تا ۲۰۰ نفر,namaa.ir,None
اندیشه پرداز , Andisheh Pardaz,۳,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,andishehpardaz.ir,None
مدرسان مشهد , Modarresan Mashhad,۵,آموزش، مدارس و دانشگاه‌ها,۲ - ۱۰ نفر,vatanproject.ir,None
سگال افزار نادین , Segal Afzar Nadin,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,None,None
ماموت مدیریت سیستم ها  , MammutSystems,۲,کامپیوتر، فناوری اطلاعات و اینترنت,۵۱ تا ۲۰۰ نفر,None,None
برگ های سبز و نقره ای , Green and Silver Leaves,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,www.resaa.net,None
آپادانا , Apadana,۴,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,apadana.uk,None
گوهر فناور , Gohar Fanavar,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
پرگاس انفورماتیک , Pergas Co,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,pergasco.com,None
ویس بوم , Visboom,۴,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,visboom.com,None
برهان سیستم پاسارگاد , Borhansystem,۴,کامپیوتر، فناوری اطلاعات و اینترنت,۵۱ تا ۲۰۰ نفر,www.borhansys.com,None
هندمید , Handmade,۶,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,www.handmade-dev.com,None
ابری شو , Abrisho,۲,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,abrisho.com/,None
ایمن دابا پارسیان , Imen Daba Parsian,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,dabacenter.ir,None
لومینیز , Luminiz,۲,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,None,None
خانه مدیا , Media Sources,۱,تبلیغات، بازاریابی و برندسازی,۲ - ۱۰ نفر,None,None
پونه مدیا , Pooneh Media,۲,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
مرکزآهن , Markaz Ahan,۱,خرده‌فروشی، عمده‌فروشی و فروشگاه‌های زنجیره‌ای,۲ - ۱۰ نفر,None,None
همگامان , Hamgaman,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲۰۱ تا ۵۰۰ نفر,www.partners.ir,None
لووپ , Loop,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
پین ورک , Pinwork,۲,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,pinwork.ir/,None
مهندسی پرند پرداز نوین البرز , Parand Pardaz Novin Alborz,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,parandpardaz.com,None
داده گستران وب ایده , Webideh Co.,۴,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,webideh.com,None
گروه چرم درسا , Dorsa Leather Group,۸,خرده‌فروشی، عمده‌فروشی و فروشگاه‌های زنجیره‌ای,۵۱ تا ۲۰۰ نفر,None,None
تجارت الکترونیک ستاره , Tejarat Electronic Setare,۱,رسانه و انتشارات,۲ - ۱۰ نفر,www.setare.com,None
