title_fa,title_en,open_jobs,category,company_size,company_site,year
تکتا گشت کیان , Takta Gasht Kian,۰,گردشگری و هتل‌ها,۲ - ۱۰ نفر,www.taktagasht.com,None
شرکت لاهوت , Lahoot,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
صنایع فرسام الکترونیک هیراد کیان , Sahirad,۰,نیرو,۵۱ تا ۲۰۰ نفر,sahirad.com,None
شبکه سازه ی فرین , Shabake Saze Farin,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
سلامت الکترونیک کارا , Kara,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
گاماسیاب , Gamasiab,۰,نفت و گاز,۵۱ تا ۲۰۰ نفر,www.gamasiab.com,None
دانش کیان , Danesh Kian,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,www.daneshkian.com,None
آکادمی حال خوب من , Hale Khoub Academy,۰,فرهنگی و ورزشی,۲ - ۱۰ نفر,None,None
مشهد هاست , Mashhad Host,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,mashhadhost.com,None
صرافی آرمانی , Rmoney,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,rmoney.ir,None
آرایاب , Arayab,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
فروشگاه اینترنتی انسی , NClebas,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,nclebas.ir,None
رایتینا , Writena,۰,رسانه و انتشارات,۲ - ۱۰ نفر,www.writena.com,None
پاسکال , Pascal,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
دکونایس , Dekonice,۰,معماری و عمران,۲ - ۱۰ نفر,www.dekonice.com,None
رونکوت ,  RUNKOT,۰,تبلیغات، بازاریابی و برندسازی,یک نفر (من),None,None
هلدینگ آراد , Arad Holding,۰,تبلیغات، بازاریابی و برندسازی,۵۱ تا ۲۰۰ نفر,Www.aradholding.com,None
تولیکا , TOLICA,۰,تولید و صنایع,۲ - ۱۰ نفر,None,None
جهادینه , JAHADINEH,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
شیمیدانان فرزان  , Farzan Chemidanan co,۰,واردات و صادرات,۱۱ تا ۵۰ نفر,None,None
نوآوران مهباد امروز , Noavaran Mahbad Emrroz,۰,واردات و صادرات,۱۱ تا ۵۰ نفر,www.mahbadgroup.com,None
شورند , Showrand,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,showrand.com/,None
نگین ارتباط آسیا , Negin Ertebat Asia,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,www.neginpayment.com,None
دستیار دیجیتال باتو , Bato Virtual Assistant,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
گروه بازی سازی نارنج , Narenj Game,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,narenjgame.ir,None
لایف پلنینگ , Life Planing,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,None,None
کارن , Karen,۰,بیمه,۲ - ۱۰ نفر,None,None
آکادمی بین المللی هنر پارس , Pars Academy,۰,آموزش، مدارس و دانشگاه‌ها,۱۱ تا ۵۰ نفر,None,None
پارسا  ,  Parsa,۰,تبلیغات، بازاریابی و برندسازی,۱۱ تا ۵۰ نفر,None,None
صنایع وکیوم آسیا , Asia Vacuum,۰,تولید و صنایع,۲ - ۱۰ نفر,www.asiavacuumpumps.com,None
آژانس فناوری آیه مدیا , Aye Media Agency,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
ژرف اندیشان هنر و صنعت و فناوری , Zharfa 3D,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,zharfa3d.com,None
پاک افرا , Pak Afra,۰,نفت و گاز,۲ - ۱۰ نفر,None,None
پارس ارمغان طلایی , Pars Armaghan Talaei,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۵۱ تا ۲۰۰ نفر,patco.co.ir,None
ایده هاب , Idehhub,۰,سرمایه‌گذاری و تحلیل کسب‌وکار,۱۱ تا ۵۰ نفر,www.idehhub.com,None
ایده پرداز ارم , Ide Pardaz Eram,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,www.deystore.com,None
کیش ملک , Kish Malek,۰,تولید و صنایع,۵۱ تا ۲۰۰ نفر,None,None
فروشگاه حجاب کوفکا , Koufka,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,koufka.com/,None
ایران تجهیز , IranTajhiz,۰,خرده‌فروشی، عمده‌فروشی و فروشگاه‌های زنجیره‌ای,۲ - ۱۰ نفر,None,None
نمو تجهیز آریا , Nemochem,۰,نفت و گاز,۲ - ۱۰ نفر,www.nemochem.com,None
پیشرو فناوران البرز , P-AL Tech,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
گسترش فناوری اطلاعات پاکبان , Pakban Information Technology,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,www.pitd.ir,None
آرسیس فولاد , Arsis Folad,۰,تولید و صنایع,۱۱ تا ۵۰ نفر,None,None
ترجمه تخصصی , Itrans.ir,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,itrans.ir,None
پردازش گران آرمان  , PGA,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
انجمن علمی بازرگانی ایران , Iran Scientific Commerce Association,۰,سازمان‌های مردم‌نهاد (NGO),۲ - ۱۰ نفر,www.isca.ir,None
نوین ارتباطات ویژاس , Novin Ertebatat Vijas,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,vijas-tec.ir,None
الیان , Eliyan,۰,تولید و صنایع,۱۱ تا ۵۰ نفر,Eliyan.ir,None
مدیران طب , Mediran Teb,۰,خدمات درمانی، پزشکی و سلامت,۲ - ۱۰ نفر,mediranteb.com,None
مدرسه شنا و غواصى دلفين آبى پرشين , Dolphinabipersian,۰,فرهنگی و ورزشی,۲ - ۱۰ نفر,Www.DOLPHIN-GROUP.NET,None
برند گرافیک , Brand Graphic,۰,رسانه و انتشارات,۲ - ۱۰ نفر,None,None
سپیدحساب ویرا , Sepid Hesab Vira,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
مهرامیران , Mehramiran,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,www.mehramiran.com,None
موسسه فرهنگی هنری فراکاو , Farakav,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۵۱ تا ۲۰۰ نفر,www.farakav.com,None
کارگزاری کارآمد , Karamad Brokerage,۰,سرمایه‌گذاری و تحلیل کسب‌وکار,۱۱ تا ۵۰ نفر,karamadbrokerage.com,None
پرگاس اپ , Pergas App,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
پژوهشکده فناوری اطلاعات و ارتباطات جهاد دانشگاهی , Ictrc,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,Ictrc.ac.ir,None
آی آر اینسایدر , IR Insider,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
جیحون انالیتیکس , Jeyhun Analytics,۰,رسانه و انتشارات,۲ - ۱۰ نفر,jeyhun.ir,None
نوین لنز , Novin Lens,۰,خدمات درمانی، پزشکی و سلامت,یک نفر (من),None,None
یوزاپ , Yuzeup,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
ترمه طراحان ایده , Terme Tarrahan Idea,۰,تولید و صنایع,۲ - ۱۰ نفر,None,None
گروه صنعتی سپهر , Sepehr Industrial Group,۰,نیرو,۱۱ تا ۵۰ نفر,sigroup.ir,None
فروشگاه آنلاین مدمن , Modman Online Store,۰,خرده‌فروشی، عمده‌فروشی و فروشگاه‌های زنجیره‌ای,۲ - ۱۰ نفر,None,None
هوش طلایی ایرانیان طوس , The lranian Tous Superior Intelligence-incomplete,۰,واردات و صادرات,یک نفر (من),None,None
رستوران نگارستان , Resturant Negarestan,۰,غذا و رستوران‌ها,۱۱ تا ۵۰ نفر,baghnegarestan.com,None
انجمن روشنگران فردای کودک , FCRNGO,۰,سازمان‌های مردم‌نهاد (NGO),۱۱ تا ۵۰ نفر,FCRngo.org,None
به پخش , Behpakhsh,۰,خرده‌فروشی، عمده‌فروشی و فروشگاه‌های زنجیره‌ای,بیش از ۱۰۰۰ نفر,None,None
ایران جوان , Iran Javan,۰,کامپیوتر، فناوری اطلاعات و اینترنت,یک نفر (من),None,None
نومدتورز , Nomad Tours,۰,گردشگری و هتل‌ها,۲ - ۱۰ نفر,None,None
اپیکو , Apieco,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,apieco.ir,None
نوتاپی , Nutapay,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,nutapay.ir,None
ایده پردازان هوشمند راهبرد , Smart Ideas Strategies,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,rahbord.org,None
اریلند , Oriland,۰,تولید و صنایع,۲ - ۱۰ نفر,hellotoys.me,None
برق گستران شهریار , Bargh Gostaran Shahriar,۰,نیرو,۲ - ۱۰ نفر,None,None
سایدا , Saida,۰,کالای مصرفی و خوراکی,۲ - ۱۰ نفر,None,None
رستوران هارپاگ  , Harpagus,۰,غذا و رستوران‌ها,۲ - ۱۰ نفر,zahra.asgaari@gmail.com,None
گروه نرم‌افزاری چیتا , ChiTa,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
رابین , Rabin,۰,تبلیغات، بازاریابی و برندسازی,۲ - ۱۰ نفر,www.rabinco.info,None
ایرانیان مد , Iranian Mod,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,iranianmod.com,None
آی تی بی , ITB,۰,مالی و اعتباری,۱۱ تا ۵۰ نفر,None,None
ابرار , Abrar,۰,کامپیوتر، فناوری اطلاعات و اینترنت,یک نفر (من),None,None
گروه فناوری مبتکر , Innovative Technology Group,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,www.mobtakerteam.com,None
امین طب , Amin Teb,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,aminteb.org,None
گلدون آنلاین , Goldoon Online,۰,تولید و صنایع,۲ - ۱۰ نفر,None,None
تعاونی ارتباط گستران ژوبین , Taavoni Ertebat Gostaran Zhoobin,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
گروه سرمایه گذاری بین المللی ارزش , Arzesh Holding,۰,تولید و صنایع,۲۰۱ تا ۵۰۰ نفر,None,None
صنایع تولیدی شیرخانی , Shirkhani,۰,تولید و صنایع,۱۱ تا ۵۰ نفر,None,None
بازرگانی بین المللی کالاکار , Kala Kar ,۰,واردات و صادرات,۱۱ تا ۵۰ نفر,www.kalakarco.com,None
واگن سازی تهران  , Tehran Wagon,۰,تولید و صنایع,۲۰۱ تا ۵۰۰ نفر,www.tehranwagon.com/,None
گروه تومسا , Toomsa Group,۰,تبلیغات، بازاریابی و برندسازی,۲ - ۱۰ نفر,None,None
دکانا , Dekana,۰,خرده‌فروشی، عمده‌فروشی و فروشگاه‌های زنجیره‌ای,۲ - ۱۰ نفر,www.dekana.ir,None
آریانت , Arya Net,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,www.andco.ir/,None
امین آر , Amin R co,۰,معماری و عمران,۱۱ تا ۵۰ نفر,None,None
سگال پارس , Spars,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
تجهیزات پزشکی احیا درمان پیشرفته , EDP,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۵۱ تا ۲۰۰ نفر,www.ehyadarman.com,None
مهر دیبا نوین , Mehr Diba Novin,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
بیمه نوین نمایندگی 4921 , Novin Insurance 4921,۰,بیمه,یک نفر (من),None,None
تجارت گستر خاوران , Tejarat Gostar Khavaran,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
بازرگانی آرین , Arian,۰,خرده‌فروشی، عمده‌فروشی و فروشگاه‌های زنجیره‌ای,۲ - ۱۰ نفر,None,None
استارتاپ زون , Startup Zone,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,Startupzone.ir,None
کلینیک سلامتی بهکام  , Behkam,۰,خدمات درمانی، پزشکی و سلامت,یک نفر (من),None,None
تکسفیر , Taksafir,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,www.taksafir.com,None
نشر معارف , Nashr Maaref,۰,رسانه و انتشارات,۲ - ۱۰ نفر,patogh.mobi,None
ثبت راه آرمانی , Sabte Rahe Armani,۰,وکالت و حقوقی,۲ - ۱۰ نفر,None,None
فست اسنپ  , Fast Snap,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
آژانس دیجیتال مارکتینگ هما , Homagrouh,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,homagrouh.com,None
سورساتان , Soorsatan,۰,خرده‌فروشی، عمده‌فروشی و فروشگاه‌های زنجیره‌ای,۵۱ تا ۲۰۰ نفر,None,None
تأمین سرمایه لوتوس پارسیان , Parsian Lotus Investment Bank,۰,مالی و اعتباری,۵۱ تا ۲۰۰ نفر,Lotusib.ir,None
گروه صنعتی وودینر , Woodiner,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,woodiner.ir,None
بستا , Besta,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
خشکشویی آنلاین بخار , Bokhaar Laundry,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,bokhaar.com,None
بنیاد علمی آموزشی قلم چی نمایندگی شرق , Ghalamchi,۰,آموزش، مدارس و دانشگاه‌ها,۲ - ۱۰ نفر,None,None
پانه , Paneh,۰,تولید و صنایع,۱۱ تا ۵۰ نفر,moblemanepaneh.com/,None
سودو سافت , Sudo Soft,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۵۱ تا ۲۰۰ نفر,None,None
تماشا , Tamasha,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,www.tamasha.com,None
اسباب بازی مینیمون  , Toy Minions,۰,خرده‌فروشی، عمده‌فروشی و فروشگاه‌های زنجیره‌ای,۲ - ۱۰ نفر,www.toyminions.com,None
آسان پارت خاورمیانه , AP Middle East,۰,خودروسازی,۲ - ۱۰ نفر,www.assanpart.ir,None
ساختمانی ارگ , ARG,۰,معماری و عمران,۱۱ تا ۵۰ نفر,None,None
داروخانه مرکز بهداشت دانشگاه تهران , Markaz Behdasht Pharmacy,۰,خدمات درمانی، پزشکی و سلامت,۲ - ۱۰ نفر,None,None
ترجمه سرای تخصصی , Tarjomat,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
آریو ماشین جم , Ario Machin Jam,۰,واردات و صادرات,۱۱ تا ۵۰ نفر,www.ario.co,None
بیمه سامان نمایندگی 189 , Bimeh Saman 189,۰,بیمه,۱۱ تا ۵۰ نفر,None,None
استودیو تم , Studio Theme,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
آرتا پارس کیش , Arta Pars Kish,۰,نفت و گاز,۲ - ۱۰ نفر,None,None
آغازگر , Go To Start,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,1biz.ir/,None
سپاهان دُر , Sepahan Door,۰,تولید و صنایع,۲ - ۱۰ نفر,www.sepahandoor.com,None
چکاوک , Chakavak,۰,کالای مصرفی و خوراکی,۲ - ۱۰ نفر,None,None
وبسایت جاخوش , Jakhosh,۰,گردشگری و هتل‌ها,۲ - ۱۰ نفر,jakhosh.com,None
دوتست , Dotest,۰,آموزش، مدارس و دانشگاه‌ها,۱۱ تا ۵۰ نفر,Dotest.ir,None
آسا رسانه اسپادانا , Asa Rasaneh Espadana,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
فنی و مهندسی نوین تجارت آذر , Novin Tejarat Azar,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
شتاب‌دهنده هوشمند سلامت , Medical Ator,۰,خدمات درمانی، پزشکی و سلامت,۲ - ۱۰ نفر,www.skinup.ir,None
بهین راهکار رابین , Behin Rahkar Rabin,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,www.Behinrabin.com,None
بازرگانی دنیا , Donya Company,۰,گردشگری و هتل‌ها,۲ - ۱۰ نفر,None,None
پیشگامان , Pishgaman,۰,تولید و صنایع,۵۱ تا ۲۰۰ نفر,danavc.com,None
پدیدار , Padidar,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
همه کاره , Hame Kareh,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
مهدیس , Mahdis,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,tanasa.com,None
سرمد آی تی , Sarmad IT,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
 امید بهسازان تکاب , Omid Behsazasn Takab,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,takab-cng.ir,None
محتوا گستر آریا , Ariya Content Provider,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,ariyacp.com,None
موسسه حقوقی پارس رادین , Pars Radin,۰,وکالت و حقوقی,۲ - ۱۰ نفر,persianradin.com,None
همیارسرمایه , Hamyr Sarmaye,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,www.hamyarsamye.com,None
داناشریف , Dana Sharif,۰,آموزش، مدارس و دانشگاه‌ها,۲ - ۱۰ نفر,edu.nano.ir,None
اوریمان , Oriman,۰,تولید و صنایع,۲ - ۱۰ نفر,oriman.ir,None
کولی , Gypsy,۰,تبلیغات، بازاریابی و برندسازی,۲ - ۱۰ نفر,None,None
آقای مالیات , MrTax,۰,مالی و اعتباری,۲ - ۱۰ نفر,mrtax.ir/,None
چاپ و گرافیک مهرگان ,  Mehregan Print,۰,تبلیغات، بازاریابی و برندسازی,۲ - ۱۰ نفر,None,None
فن آزما گستر , FG Iran,۰,تولید و صنایع,۱۱ تا ۵۰ نفر,www.fgiran.com,None
کیانسه , Kiyanse,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
کارآفرینان پستا , Postagol,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,None,None
وسام , Vesam,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,www.vesam24.com/,None
فیل سفید , Feel Sefid,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
پازل سازان ایرانیان , Puzzle Sazan Iranian,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
اوژن تدبیر پارس , Ojan,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,www.ojan.org,None
مرکز پرستاری ارسطو , Arastoo,۰,خدمات درمانی، پزشکی و سلامت,۲ - ۱۰ نفر,www.nurse21.com,None
فروشگاه 3030 تی وی , 3030tv,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,3030tv.com,None
بازرگانی ساتراپ ثقفی ,  Saghafi Trading Group,۰,معماری و عمران,۱۱ تا ۵۰ نفر,kmbs.ir,None
 پردازش الکترونیک راشد سامانه (پارسا) , Parsa,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲۰۱ تا ۵۰۰ نفر,www.parsa-cit.com/,None
الکا , Elka,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
نوسا دکور , Nosa Decor,۰,معماری و عمران,۲ - ۱۰ نفر,nosadecor.com,None
اسپرلوس سیر , Sperlos Seir,۰,گردشگری و هتل‌ها,۲ - ۱۰ نفر,www.sps98.com,None
جهان چاپگر نوین , Jahan Chapgar Novin,۰,خرده‌فروشی، عمده‌فروشی و فروشگاه‌های زنجیره‌ای,۲ - ۱۰ نفر,www.canonhp.com,None
بازرگانی و تجاری آریو , Ario Trade Co,۰,نفت و گاز,۲ - ۱۰ نفر,None,None
زاینده رود , Zayande Rood,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,z-group.ir,None
اودیسه , Odyssey,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,odyssey.co.ir,None
آینده پژوهان نوآور کارگشا , Ayandeh Pazhoohan Noavar Kargosha,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,www.kargosha.com,None
شبکه سازان آفتاب , Shabake Sazan Aftab,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
پاساژ ایرانیان , Pasazh Iranian,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۵۱ تا ۲۰۰ نفر,None,None
پارس تایپیست , Parstypist,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,Parstypist.Com,None
موسسه زبان راه نقره ای , Silver Line,۰,آموزش، مدارس و دانشگاه‌ها,۱۱ تا ۵۰ نفر,www.silverline.ir/,None
فناپ پلاس , Fanap Plus,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۵۱ تا ۲۰۰ نفر,None,None
متالوژی پودر ماد صنعت , MSPM,۰,تولید و صنایع,۲ - ۱۰ نفر,None,None
ساختمان روز , Sakhteman Roz,۰,تبلیغات، بازاریابی و برندسازی,۲ - ۱۰ نفر,None,None
رویش طلایی , Rooyesh Talaei,۰,آموزش، مدارس و دانشگاه‌ها,۱۱ تا ۵۰ نفر,Www.gfok.ir,None
موسسه حقوقی مهام , Legal Maham,۰,وکالت و حقوقی,۲ - ۱۰ نفر,legalmaham.ir,None
ایده های ماندگار , Idehaie Mandegar,۰,تبلیغات، بازاریابی و برندسازی,۲ - ۱۰ نفر,None,None
آسمان , Aseman,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,abring.ir,None
آموزشگاه امین زبان پژوه , Amin English Institute,۰,آموزش، مدارس و دانشگاه‌ها,۲۰۱ تا ۵۰۰ نفر,None,None
ندا , Neda,۰,واردات و صادرات,۲ - ۱۰ نفر,None,None
سينا صنعت پرگاس , Sina Sanat Pargas,۰,معماری و عمران,یک نفر (من),None,None
مکعب فناوری , Te Cube,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,T.me/TeCube,None
فرهاست , Farhost,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
پردازش داده شریف , SDATA ,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,sharifdata.com,None
استارت آپ دانش ,  Knowledge Startup,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
سررادیو , Serradio,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,sverigesradio.com,None
دادگران , Dadgaran,۰,وکالت و حقوقی,۲ - ۱۰ نفر,None,None
بار گستران سپهر آذرخش , Baarro,۰,حمل و نقل، لاجستیک و انبارداری,۲ - ۱۰ نفر,www.baarro.com,None
نارون وب , Narvan Web,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,narvanweb.com,None
ایران رهجو , Iran Rahjoo,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۵۱ تا ۲۰۰ نفر,iranrahjoo.com,None
ایده پردازان سپهر اطلاعات , The Ideas of the Information Sphere,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,None,None
گروه مطالعاتی البرز , Alborz Studies Group,۰,رسانه و انتشارات,۲ - ۱۰ نفر,None,None
آوینا مارت , Avina Mart,۰,تبلیغات، بازاریابی و برندسازی,۲ - ۱۰ نفر,avinamart.com,None
وستا , Vesta,۰,معماری و عمران,۱۱ تا ۵۰ نفر,None,None
فرااندیشان هوش آفرین آوا , َAva Group,۰,تبلیغات، بازاریابی و برندسازی,۲ - ۱۰ نفر,avagp.com,None
تهران فناوران نوین , TFN,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
آن آموز , OnAmooz,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,onamooz.com,None
ترلان  , Tarlan,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
اندیشه فاخر , Andisheh Fakher,۰,سرمایه‌گذاری و تحلیل کسب‌وکار,۱۱ تا ۵۰ نفر,famec.ir,None
تحقیق و توسعه پارس , Pars R&D,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
ویژن , Vizhen,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
آی تی شبکه , IT Shabake,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,www.itshabake.com,None
موسسه حقوقی ارج , Arj Law Office,۰,وکالت و حقوقی,۲ - ۱۰ نفر,None,None
انتشارت کتابسرا , Ketabsara,۰,فرهنگی و ورزشی,۲ - ۱۰ نفر,None,None
استار تایم , Star Time,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,startime.ir,None
هلدینگ آف ترای  , Off Try,۰,گردشگری و هتل‌ها,۱۱ تا ۵۰ نفر,offtry.com,None
سهند  , Sahand,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
پیشگامان نبض پایدار ایرانیان , Pnpi Co.,۰,خدمات درمانی، پزشکی و سلامت,۱۱ تا ۵۰ نفر,None,None
وایرال شو , Viralsho,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,viralsho.com,None
توسعه فن آور , Tose Fanavar,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۵۱ تا ۲۰۰ نفر,None,None
بهار مدید نیکان , Bahar Madid Nikan,۰,تولید و صنایع,۱۱ تا ۵۰ نفر,None,None
گل نقش طاووس , Gol Naghshe Tavous,۰,تولید و صنایع,۱۱ تا ۵۰ نفر,None,None
بالوین , Balvin-Duplicate,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,balvin.co,None
گروه ارج گستر , Arj Gostar Group,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,arjgostar.com/,None
بیمه پاسارگاد نمایندگی 2566 , Pasargad Insurance 2566,۰,بیمه,۵۱ تا ۲۰۰ نفر,None,None
